repetition,player_a,player_b,score_a,score_b,avg_a,avg_b,cooperation_a,cooperation_b
0,per_cd,WSLS,450.0,450.0,2.25,2.25,0.5,0.5
0,WSLS,per_cd,450.0,450.0,2.25,2.25,0.5,0.5
0,per_cd,TFTT,800.0,300.0,4.0,1.5,0.5,1.0
0,TFTT,per_cd,300.0,800.0,1.5,4.0,1.0,0.5
0,per_cd,hard_tft,107.0,597.0,0.535,2.985,0.5,0.01
0,hard_tft,per_cd,597.0,107.0,2.985,0.535,0.01,0.5
0,per_cd,slow_tft,800.0,300.0,4.0,1.5,0.5,1.0
0,slow_tft,per_cd,300.0,800.0,1.5,4.0,1.0,0.5
0,per_cd,GrdTFT,262.0,537.0,1.31,2.685,0.5,0.225
0,GrdTFT,per_cd,537.0,262.0,2.685,1.31,0.225,0.5
0,per_cd,prober,503.0,498.0,2.515,2.49,0.5,0.505
0,prober,per_cd,498.0,503.0,2.49,2.515,0.505,0.5
0,per_cd,mem2,107.0,597.0,0.535,2.985,0.5,0.01
0,mem2,per_cd,597.0,107.0,2.985,0.535,0.01,0.5
0,per_cd,grok:grok-3-mini,503.0,498.0,2.515,2.49,0.5,0.505
0,grok:grok-3-mini,per_cd,498.0,503.0,2.49,2.515,0.505,0.5
0,per_cd,First by Tideman and Chieruzzi,143.0,588.0,0.715,2.94,0.5,0.055
0,First by Tideman and Chieruzzi,per_cd,588.0,143.0,2.94,0.715,0.055,0.5
0,per_cd,First by Nydegger,503.0,498.0,2.515,2.49,0.5,0.505
0,First by Nydegger,per_cd,498.0,503.0,2.49,2.515,0.505,0.5
0,per_cd,First by Grofman,517.0,427.0,2.585,2.135,0.5,0.59
0,First by Grofman,per_cd,427.0,517.0,2.135,2.585,0.59,0.5
0,per_cd,First by Shubik,206.0,561.0,1.03,2.805,0.5,0.145
0,First by Shubik,per_cd,561.0,206.0,2.805,1.03,0.145,0.5
0,per_cd,First by Stein and Rapoport: 0.05,134.0,589.0,0.67,2.945,0.5,0.045
0,First by Stein and Rapoport: 0.05,per_cd,589.0,134.0,2.945,0.67,0.045,0.5
0,per_cd,GRIM,107.0,597.0,0.535,2.985,0.5,0.01
0,GRIM,per_cd,597.0,107.0,2.985,0.535,0.01,0.5
0,per_cd,First by Davis: 10,135.0,585.0,0.675,2.925,0.5,0.05
0,First by Davis: 10,per_cd,585.0,135.0,2.925,0.675,0.05,0.5
0,per_cd,First by Graaskamp: 0.05,215.0,570.0,1.075,2.85,0.5,0.145
0,First by Graaskamp: 0.05,per_cd,570.0,215.0,2.85,1.075,0.145,0.5
0,per_cd,First by Downing,103.0,598.0,0.515,2.99,0.5,0.005
0,First by Downing,per_cd,598.0,103.0,2.99,0.515,0.005,0.5
0,per_cd,"First by Feld: 1.0, 0.5, 200",399.0,524.0,1.995,2.62,0.5,0.375
0,"First by Feld: 1.0, 0.5, 200",per_cd,524.0,399.0,2.62,1.995,0.375,0.5
0,per_cd,First by Joss: 0.9,459.0,509.0,2.295,2.545,0.5,0.45
0,First by Joss: 0.9,per_cd,509.0,459.0,2.545,2.295,0.45,0.5
0,per_cd,First by Tullock,370.0,480.0,1.85,2.4,0.5,0.39
0,First by Tullock,per_cd,480.0,370.0,2.4,1.85,0.39,0.5
0,per_cd,First by Anonymous,437.0,457.0,2.185,2.285,0.5,0.48
0,First by Anonymous,per_cd,457.0,437.0,2.285,2.185,0.48,0.5
0,per_cd,Random: 0.5,460.0,440.0,2.3,2.2,0.5,0.52
0,Random: 0.5,per_cd,440.0,460.0,2.2,2.3,0.52,0.5
0,per_ccd,per_ccd,468.0,468.0,2.34,2.34,0.67,0.67
0,per_ccd,per_ddc,330.0,670.0,1.65,3.35,0.67,0.33
0,per_ddc,per_ccd,670.0,330.0,3.35,1.65,0.33,0.67
0,per_ccd,mistrust,531.0,536.0,2.655,2.68,0.67,0.665
0,mistrust,per_ccd,536.0,531.0,2.68,2.655,0.665,0.67
0,per_ccd,WSLS,402.0,567.0,2.01,2.835,0.67,0.505
0,WSLS,per_ccd,567.0,402.0,2.835,2.01,0.505,0.67
0,per_ccd,TFTT,732.0,402.0,3.66,2.01,0.67,1.0
0,TFTT,per_ccd,402.0,732.0,2.01,3.66,1.0,0.67
0,per_ccd,hard_tft,336.0,666.0,1.68,3.33,0.67,0.34
0,hard_tft,per_ccd,666.0,336.0,3.33,1.68,0.34,0.67
0,per_ccd,slow_tft,732.0,402.0,3.66,2.01,0.67,1.0
0,slow_tft,per_ccd,402.0,732.0,2.01,3.66,1.0,0.67
0,per_ccd,GrdTFT,238.0,658.0,1.19,3.29,0.67,0.25
0,GrdTFT,per_ccd,658.0,238.0,3.29,1.19,0.25,0.67
0,per_ccd,prober,531.0,536.0,2.655,2.68,0.67,0.665
0,prober,per_ccd,536.0,531.0,2.68,2.655,0.665,0.67
0,per_ccd,mem2,83.0,728.0,0.415,3.64,0.67,0.025
0,mem2,per_ccd,728.0,83.0,3.64,0.415,0.025,0.67
0,per_ccd,grok:grok-3-mini,534.0,534.0,2.67,2.67,0.67,0.67
0,grok:grok-3-mini,per_ccd,534.0,534.0,2.67,2.67,0.67,0.67
0,per_ccd,First by Tideman and Chieruzzi,273.0,653.0,1.365,3.265,0.67,0.29
0,First by Tideman and Chieruzzi,per_ccd,653.0,273.0,3.265,1.365,0.29,0.67
0,per_ccd,First by Nydegger,732.0,402.0,3.66,2.01,0.67,1.0
0,First by Nydegger,per_ccd,402.0,732.0,2.01,3.66,1.0,0.67
0,per_ccd,First by Grofman,499.0,529.0,2.495,2.645,0.67,0.64
0,First by Grofman,per_ccd,529.0,499.0,2.645,2.495,0.64,0.67
0,per_ccd,First by Shubik,192.0,682.0,0.96,3.41,0.67,0.18
0,First by Shubik,per_ccd,682.0,192.0,3.41,0.96,0.18,0.67
0,per_ccd,First by Stein and Rapoport: 0.05,499.0,549.0,2.495,2.745,0.67,0.62
0,First by Stein and Rapoport: 0.05,per_ccd,549.0,499.0,2.745,2.495,0.62,0.67
0,per_ccd,GRIM,76.0,731.0,0.38,3.655,0.67,0.015
0,GRIM,per_ccd,731.0,76.0,3.655,0.38,0.015,0.67
0,per_ccd,First by Davis: 10,99.0,719.0,0.495,3.595,0.67,0.05
0,First by Davis: 10,per_ccd,719.0,99.0,3.595,0.495,0.05,0.67
0,per_ccd,First by Graaskamp: 0.05,624.0,459.0,3.12,2.295,0.67,0.835
0,First by Graaskamp: 0.05,per_ccd,459.0,624.0,2.295,3.12,0.835,0.67
0,per_ccd,First by Downing,73.0,733.0,0.365,3.665,0.67,0.01
0,First by Downing,per_ccd,733.0,73.0,3.665,0.365,0.01,0.67
0,per_ccd,"First by Feld: 1.0, 0.5, 200",419.0,584.0,2.095,2.92,0.67,0.505
0,"First by Feld: 1.0, 0.5, 200",per_ccd,584.0,419.0,2.92,2.095,0.505,0.67
0,per_ccd,First by Joss: 0.9,493.0,553.0,2.465,2.765,0.67,0.61
0,First by Joss: 0.9,per_ccd,553.0,493.0,2.765,2.465,0.61,0.67
0,per_ccd,First by Tullock,447.0,542.0,2.235,2.71,0.67,0.575
0,First by Tullock,per_ccd,542.0,447.0,2.71,2.235,0.575,0.67
0,per_ccd,First by Anonymous,418.0,563.0,2.09,2.815,0.67,0.525
0,First by Anonymous,per_ccd,563.0,418.0,2.815,2.09,0.525,0.67
0,per_ccd,Random: 0.5,395.0,570.0,1.975,2.85,0.67,0.495
0,Random: 0.5,per_ccd,570.0,395.0,2.85,1.975,0.495,0.67
0,per_ddc,per_ddc,332.0,332.0,1.66,1.66,0.33,0.33
0,per_ddc,mistrust,398.0,398.0,1.99,1.99,0.33,0.33
0,mistrust,per_ddc,398.0,398.0,1.99,1.99,0.33,0.33
0,per_ddc,WSLS,600.0,265.0,3.0,1.325,0.33,0.665
0,WSLS,per_ddc,265.0,600.0,1.325,3.0,0.665,0.33
0,per_ddc,TFTT,670.0,330.0,3.35,1.65,0.33,0.67
0,TFTT,per_ddc,330.0,670.0,1.65,3.35,0.67,0.33
0,per_ddc,hard_tft,142.0,462.0,0.71,2.31,0.33,0.01
0,hard_tft,per_ddc,462.0,142.0,2.31,0.71,0.01,0.33
0,per_ddc,slow_tft,142.0,462.0,0.71,2.31,0.33,0.01
0,slow_tft,per_ddc,462.0,142.0,2.31,0.71,0.01,0.33
0,per_ddc,GrdTFT,263.0,418.0,1.315,2.09,0.33,0.175
0,GrdTFT,per_ddc,418.0,263.0,2.09,1.315,0.175,0.33
0,per_ddc,prober,405.0,395.0,2.025,1.975,0.33,0.34
0,prober,per_ddc,395.0,405.0,1.975,2.025,0.34,0.33
0,per_ddc,mem2,138.0,463.0,0.69,2.315,0.33,0.005
0,mem2,per_ddc,463.0,138.0,2.315,0.69,0.005,0.33
0,per_ddc,grok:grok-3-mini,402.0,397.0,2.01,1.985,0.33,0.335
0,grok:grok-3-mini,per_ddc,397.0,402.0,1.985,2.01,0.335,0.33
0,per_ddc,First by Tideman and Chieruzzi,234.0,439.0,1.17,2.195,0.33,0.125
0,First by Tideman and Chieruzzi,per_ddc,439.0,234.0,2.195,1.17,0.125,0.33
0,per_ddc,First by Nydegger,138.0,463.0,0.69,2.315,0.33,0.005
0,First by Nydegger,per_ddc,463.0,138.0,2.315,0.69,0.005,0.33
0,per_ddc,First by Grofman,587.0,297.0,2.935,1.485,0.33,0.62
0,First by Grofman,per_ddc,297.0,587.0,1.485,2.935,0.62,0.33
0,per_ddc,First by Shubik,213.0,443.0,1.065,2.215,0.33,0.1
0,First by Shubik,per_ddc,443.0,213.0,2.215,1.065,0.1,0.33
0,per_ddc,First by Stein and Rapoport: 0.05,385.0,400.0,1.925,2.0,0.33,0.315
0,First by Stein and Rapoport: 0.05,per_ddc,400.0,385.0,2.0,1.925,0.315,0.33
0,per_ddc,GRIM,138.0,463.0,0.69,2.315,0.33,0.005
0,GRIM,per_ddc,463.0,138.0,2.315,0.69,0.005,0.33
0,per_ddc,First by Davis: 10,171.0,451.0,0.855,2.255,0.33,0.05
0,First by Davis: 10,per_ddc,451.0,171.0,2.255,0.855,0.05,0.33
0,per_ddc,First by Graaskamp: 0.05,690.0,275.0,3.45,1.375,0.33,0.745
0,First by Graaskamp: 0.05,per_ddc,275.0,690.0,1.375,3.45,0.745,0.33
0,per_ddc,First by Downing,134.0,464.0,0.67,2.32,0.33,0.0
0,First by Downing,per_ddc,464.0,134.0,2.32,0.67,0.0,0.33
0,per_ddc,"First by Feld: 1.0, 0.5, 200",334.0,414.0,1.67,2.07,0.33,0.25
0,"First by Feld: 1.0, 0.5, 200",per_ddc,414.0,334.0,2.07,1.67,0.25,0.33
0,per_ddc,First by Joss: 0.9,382.0,402.0,1.91,2.01,0.33,0.31
0,First by Joss: 0.9,per_ddc,402.0,382.0,2.01,1.91,0.31,0.33
0,per_ddc,First by Tullock,335.0,400.0,1.675,2.0,0.33,0.265
0,First by Tullock,per_ddc,400.0,335.0,2.0,1.675,0.265,0.33
0,per_ddc,First by Anonymous,506.0,326.0,2.53,1.63,0.33,0.51
0,First by Anonymous,per_ddc,326.0,506.0,1.63,2.53,0.51,0.33
0,per_ddc,Random: 0.5,489.0,344.0,2.445,1.72,0.33,0.475
0,Random: 0.5,per_ddc,344.0,489.0,1.72,2.445,0.475,0.33
0,mistrust,mistrust,200.0,200.0,1.0,1.0,0.0,0.0
0,mistrust,WSLS,401.0,401.0,2.005,2.005,0.335,0.335
0,WSLS,mistrust,401.0,401.0,2.005,2.005,0.335,0.335
0,mistrust,TFTT,602.0,597.0,3.01,2.985,0.995,1.0
0,TFTT,mistrust,597.0,602.0,2.985,3.01,1.0,0.995
0,mistrust,hard_tft,208.0,208.0,1.04,1.04,0.015,0.015
0,hard_tft,mistrust,208.0,208.0,1.04,1.04,0.015,0.015
0,mistrust,slow_tft,602.0,597.0,3.01,2.985,0.995,1.0
0,slow_tft,mistrust,597.0,602.0,2.985,3.01,1.0,0.995
0,mistrust,GrdTFT,601.0,596.0,3.005,2.98,0.99,0.995
0,GrdTFT,mistrust,596.0,601.0,2.98,3.005,0.995,0.99
0,mistrust,prober,600.0,595.0,3.0,2.975,0.99,0.995
0,prober,mistrust,595.0,600.0,2.975,3.0,0.995,0.99
0,mistrust,mem2,208.0,208.0,1.04,1.04,0.015,0.015
0,mem2,mistrust,208.0,208.0,1.04,1.04,0.015,0.015
0,mistrust,grok:grok-3-mini,500.0,500.0,2.5,2.5,0.5,0.5
0,grok:grok-3-mini,mistrust,500.0,500.0,2.5,2.5,0.5,0.5
0,mistrust,First by Tideman and Chieruzzi,206.0,206.0,1.03,1.03,0.01,0.01
0,First by Tideman and Chieruzzi,mistrust,206.0,206.0,1.03,1.03,0.01,0.01
0,mistrust,First by Nydegger,595.0,590.0,2.975,2.95,0.975,0.98
0,First by Nydegger,mistrust,590.0,595.0,2.95,2.975,0.98,0.975
0,mistrust,First by Grofman,586.0,581.0,2.93,2.905,0.94,0.945
0,First by Grofman,mistrust,581.0,586.0,2.905,2.93,0.945,0.94
0,mistrust,First by Shubik,257.0,257.0,1.285,1.285,0.095,0.095
0,First by Shubik,mistrust,257.0,257.0,1.285,1.285,0.095,0.095
0,mistrust,First by Stein and Rapoport: 0.05,597.0,597.0,2.985,2.985,0.99,0.99
0,First by Stein and Rapoport: 0.05,mistrust,597.0,597.0,2.985,2.985,0.99,0.99
0,mistrust,GRIM,203.0,203.0,1.015,1.015,0.005,0.005
0,GRIM,mistrust,203.0,203.0,1.015,1.015,0.005,0.005
0,mistrust,First by Davis: 10,221.0,221.0,1.105,1.105,0.05,0.05
0,First by Davis: 10,mistrust,221.0,221.0,1.105,1.105,0.05,0.05
0,mistrust,First by Graaskamp: 0.05,275.0,275.0,1.375,1.375,0.125,0.125
0,First by Graaskamp: 0.05,mistrust,275.0,275.0,1.375,1.375,0.125,0.125
0,mistrust,First by Downing,200.0,200.0,1.0,1.0,0.0,0.0
0,First by Downing,mistrust,200.0,200.0,1.0,1.0,0.0,0.0
0,mistrust,"First by Feld: 1.0, 0.5, 200",236.0,236.0,1.18,1.18,0.06,0.06
0,"First by Feld: 1.0, 0.5, 200",mistrust,236.0,236.0,1.18,1.18,0.06,0.06
0,mistrust,First by Joss: 0.9,236.0,236.0,1.18,1.18,0.06,0.06
0,First by Joss: 0.9,mistrust,236.0,236.0,1.18,1.18,0.06,0.06
0,mistrust,First by Tullock,324.0,324.0,1.62,1.62,0.265,0.265
0,First by Tullock,mistrust,324.0,324.0,1.62,1.62,0.265,0.265
0,mistrust,First by Anonymous,478.0,478.0,2.39,2.39,0.555,0.555
0,First by Anonymous,mistrust,478.0,478.0,2.39,2.39,0.555,0.555
0,mistrust,Random: 0.5,444.0,444.0,2.22,2.22,0.48,0.48
0,Random: 0.5,mistrust,444.0,444.0,2.22,2.22,0.48,0.48
0,WSLS,WSLS,600.0,600.0,3.0,3.0,1.0,1.0
0,WSLS,TFTT,600.0,600.0,3.0,3.0,1.0,1.0
0,TFTT,WSLS,600.0,600.0,3.0,3.0,1.0,1.0
0,WSLS,hard_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,hard_tft,WSLS,600.0,600.0,3.0,3.0,1.0,1.0
0,WSLS,slow_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,slow_tft,WSLS,600.0,600.0,3.0,3.0,1.0,1.0
0,WSLS,GrdTFT,600.0,600.0,3.0,3.0,1.0,1.0
0,GrdTFT,WSLS,600.0,600.0,3.0,3.0,1.0,1.0
0,WSLS,prober,401.0,401.0,2.005,2.005,0.335,0.335
0,prober,WSLS,401.0,401.0,2.005,2.005,0.335,0.335
0,WSLS,mem2,600.0,600.0,3.0,3.0,1.0,1.0
0,mem2,WSLS,600.0,600.0,3.0,3.0,1.0,1.0
0,WSLS,grok:grok-3-mini,600.0,600.0,3.0,3.0,1.0,1.0
0,grok:grok-3-mini,WSLS,600.0,600.0,3.0,3.0,1.0,1.0
0,WSLS,First by Tideman and Chieruzzi,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Tideman and Chieruzzi,WSLS,600.0,595.0,3.0,2.975,0.99,0.995
0,WSLS,First by Nydegger,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Nydegger,WSLS,600.0,600.0,3.0,3.0,1.0,1.0
0,WSLS,First by Grofman,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Grofman,WSLS,600.0,600.0,3.0,3.0,1.0,1.0
0,WSLS,First by Shubik,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Shubik,WSLS,600.0,600.0,3.0,3.0,1.0,1.0
0,WSLS,First by Stein and Rapoport: 0.05,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Stein and Rapoport: 0.05,WSLS,600.0,595.0,3.0,2.975,0.99,0.995
0,WSLS,GRIM,600.0,600.0,3.0,3.0,1.0,1.0
0,GRIM,WSLS,600.0,600.0,3.0,3.0,1.0,1.0
0,WSLS,First by Davis: 10,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Davis: 10,WSLS,600.0,600.0,3.0,3.0,1.0,1.0
0,WSLS,First by Graaskamp: 0.05,674.0,419.0,3.37,2.095,0.65,0.905
0,First by Graaskamp: 0.05,WSLS,419.0,674.0,2.095,3.37,0.905,0.65
0,WSLS,First by Downing,109.0,599.0,0.545,2.995,0.505,0.015
0,First by Downing,WSLS,599.0,109.0,2.995,0.545,0.015,0.505
0,WSLS,"First by Feld: 1.0, 0.5, 200",365.0,465.0,1.825,2.325,0.45,0.35
0,"First by Feld: 1.0, 0.5, 200",WSLS,465.0,365.0,2.325,1.825,0.35,0.45
0,WSLS,First by Joss: 0.9,387.0,417.0,1.935,2.085,0.36,0.33
0,First by Joss: 0.9,WSLS,417.0,387.0,2.085,1.935,0.33,0.36
0,WSLS,First by Tullock,398.0,468.0,1.99,2.34,0.49,0.42
0,First by Tullock,WSLS,468.0,398.0,2.34,1.99,0.42,0.49
0,WSLS,First by Anonymous,453.0,458.0,2.265,2.29,0.52,0.515
0,First by Anonymous,WSLS,458.0,453.0,2.29,2.265,0.515,0.52
0,WSLS,Random: 0.5,477.0,432.0,2.385,2.16,0.485,0.53
0,Random: 0.5,WSLS,432.0,477.0,2.16,2.385,0.53,0.485
0,TFTT,TFTT,600.0,600.0,3.0,3.0,1.0,1.0
0,TFTT,hard_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,hard_tft,TFTT,600.0,600.0,3.0,3.0,1.0,1.0
0,TFTT,slow_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,slow_tft,TFTT,600.0,600.0,3.0,3.0,1.0,1.0
0,TFTT,GrdTFT,600.0,600.0,3.0,3.0,1.0,1.0
0,GrdTFT,TFTT,600.0,600.0,3.0,3.0,1.0,1.0
0,TFTT,prober,201.0,216.0,1.005,1.08,0.025,0.01
0,prober,TFTT,216.0,201.0,1.08,1.005,0.01,0.025
0,TFTT,mem2,600.0,600.0,3.0,3.0,1.0,1.0
0,mem2,TFTT,600.0,600.0,3.0,3.0,1.0,1.0
0,TFTT,grok:grok-3-mini,600.0,600.0,3.0,3.0,1.0,1.0
0,grok:grok-3-mini,TFTT,600.0,600.0,3.0,3.0,1.0,1.0
0,TFTT,First by Tideman and Chieruzzi,594.0,604.0,2.97,3.02,1.0,0.99
0,First by Tideman and Chieruzzi,TFTT,604.0,594.0,3.02,2.97,0.99,1.0
0,TFTT,First by Nydegger,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Nydegger,TFTT,600.0,600.0,3.0,3.0,1.0,1.0
0,TFTT,First by Grofman,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Grofman,TFTT,600.0,600.0,3.0,3.0,1.0,1.0
0,TFTT,First by Shubik,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Shubik,TFTT,600.0,600.0,3.0,3.0,1.0,1.0
0,TFTT,First by Stein and Rapoport: 0.05,594.0,604.0,2.97,3.02,1.0,0.99
0,First by Stein and Rapoport: 0.05,TFTT,604.0,594.0,3.02,2.97,0.99,1.0
0,TFTT,GRIM,600.0,600.0,3.0,3.0,1.0,1.0
0,GRIM,TFTT,600.0,600.0,3.0,3.0,1.0,1.0
0,TFTT,First by Davis: 10,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Davis: 10,TFTT,600.0,600.0,3.0,3.0,1.0,1.0
0,TFTT,First by Graaskamp: 0.05,558.0,628.0,2.79,3.14,1.0,0.93
0,First by Graaskamp: 0.05,TFTT,628.0,558.0,3.14,2.79,0.93,1.0
0,TFTT,First by Downing,286.0,626.0,1.43,3.13,0.67,0.33
0,First by Downing,TFTT,626.0,286.0,3.13,1.43,0.33,0.67
0,TFTT,"First by Feld: 1.0, 0.5, 200",360.0,410.0,1.8,2.05,0.475,0.425
0,"First by Feld: 1.0, 0.5, 200",TFTT,410.0,360.0,2.05,1.8,0.425,0.475
0,TFTT,First by Joss: 0.9,527.0,647.0,2.635,3.235,0.995,0.875
0,First by Joss: 0.9,TFTT,647.0,527.0,3.235,2.635,0.875,0.995
0,TFTT,First by Tullock,561.0,626.0,2.805,3.13,1.0,0.935
0,First by Tullock,TFTT,626.0,561.0,3.13,2.805,0.935,1.0
0,TFTT,First by Anonymous,388.0,628.0,1.94,3.14,0.775,0.535
0,First by Anonymous,TFTT,628.0,388.0,3.14,1.94,0.535,0.775
0,TFTT,Random: 0.5,386.0,646.0,1.93,3.23,0.795,0.535
0,Random: 0.5,TFTT,646.0,386.0,3.23,1.93,0.535,0.795
0,hard_tft,hard_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,hard_tft,slow_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,slow_tft,hard_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,hard_tft,GrdTFT,600.0,600.0,3.0,3.0,1.0,1.0
0,GrdTFT,hard_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,hard_tft,prober,208.0,208.0,1.04,1.04,0.015,0.015
0,prober,hard_tft,208.0,208.0,1.04,1.04,0.015,0.015
0,hard_tft,mem2,600.0,600.0,3.0,3.0,1.0,1.0
0,mem2,hard_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,hard_tft,grok:grok-3-mini,600.0,600.0,3.0,3.0,1.0,1.0
0,grok:grok-3-mini,hard_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,hard_tft,First by Tideman and Chieruzzi,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Tideman and Chieruzzi,hard_tft,600.0,595.0,3.0,2.975,0.99,0.995
0,hard_tft,First by Nydegger,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Nydegger,hard_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,hard_tft,First by Grofman,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Grofman,hard_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,hard_tft,First by Shubik,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Shubik,hard_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,hard_tft,First by Stein and Rapoport: 0.05,595.0,600.0,2.975,3.0,0.995,0.99
0,First by Stein and Rapoport: 0.05,hard_tft,600.0,595.0,3.0,2.975,0.99,0.995
0,hard_tft,GRIM,600.0,600.0,3.0,3.0,1.0,1.0
0,GRIM,hard_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,hard_tft,First by Davis: 10,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Davis: 10,hard_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,hard_tft,First by Graaskamp: 0.05,609.0,529.0,3.045,2.645,0.825,0.905
0,First by Graaskamp: 0.05,hard_tft,529.0,609.0,2.645,3.045,0.905,0.825
0,hard_tft,First by Downing,206.0,206.0,1.03,1.03,0.01,0.01
0,First by Downing,hard_tft,206.0,206.0,1.03,1.03,0.01,0.01
0,hard_tft,"First by Feld: 1.0, 0.5, 200",251.0,251.0,1.255,1.255,0.125,0.125
0,"First by Feld: 1.0, 0.5, 200",hard_tft,251.0,251.0,1.255,1.255,0.125,0.125
0,hard_tft,First by Joss: 0.9,251.0,251.0,1.255,1.255,0.125,0.125
0,First by Joss: 0.9,hard_tft,251.0,251.0,1.255,1.255,0.125,0.125
0,hard_tft,First by Tullock,254.0,249.0,1.27,1.245,0.12,0.125
0,First by Tullock,hard_tft,249.0,254.0,1.245,1.27,0.125,0.12
0,hard_tft,First by Anonymous,509.0,284.0,2.545,1.42,0.27,0.495
0,First by Anonymous,hard_tft,284.0,509.0,1.42,2.545,0.495,0.27
0,hard_tft,Random: 0.5,531.0,271.0,2.655,1.355,0.245,0.505
0,Random: 0.5,hard_tft,271.0,531.0,1.355,2.655,0.505,0.245
0,slow_tft,slow_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,slow_tft,GrdTFT,600.0,600.0,3.0,3.0,1.0,1.0
0,GrdTFT,slow_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,slow_tft,prober,201.0,216.0,1.005,1.08,0.025,0.01
0,prober,slow_tft,216.0,201.0,1.08,1.005,0.01,0.025
0,slow_tft,mem2,600.0,600.0,3.0,3.0,1.0,1.0
0,mem2,slow_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,slow_tft,grok:grok-3-mini,600.0,600.0,3.0,3.0,1.0,1.0
0,grok:grok-3-mini,slow_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,slow_tft,First by Tideman and Chieruzzi,594.0,604.0,2.97,3.02,1.0,0.99
0,First by Tideman and Chieruzzi,slow_tft,604.0,594.0,3.02,2.97,0.99,1.0
0,slow_tft,First by Nydegger,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Nydegger,slow_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,slow_tft,First by Grofman,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Grofman,slow_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,slow_tft,First by Shubik,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Shubik,slow_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,slow_tft,First by Stein and Rapoport: 0.05,594.0,604.0,2.97,3.02,1.0,0.99
0,First by Stein and Rapoport: 0.05,slow_tft,604.0,594.0,3.02,2.97,0.99,1.0
0,slow_tft,GRIM,600.0,600.0,3.0,3.0,1.0,1.0
0,GRIM,slow_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,slow_tft,First by Davis: 10,600.0,600.0,3.0,3.0,1.0,1.0
0,First by Davis: 10,slow_tft,600.0,600.0,3.0,3.0,1.0,1.0
0,slow_tft,First by Graaskamp: 0.05,558.0,628.0,2.79,3.14,1.0,0.93
0,First by Graaskamp: 0.05,slow_tft,628.0,558.0,3.14,2.79,0.93,1.0
0,slow_tft,First by Downing,206.0,206.0,1.03,1.03,0.01,0.01
0,First by Downing,slow_tft,206.0,206.0,1.03,1.03,0.01,0.01
0,slow_tft,"First by Feld: 1.0, 0.5, 200",345.0,390.0,1.725,1.95,0.43,0.385
0,"First by Feld: 1.0, 0.5, 200",slow_tft,390.0,345.0,1.95,1.725,0.385,0.43
0,slow_tft,First by Joss: 0.9,259.0,279.0,1.295,1.395,0.175,0.155
0,First by Joss: 0.9,slow_tft,279.0,259.0,1.395,1.295,0.155,0.175
0,slow_tft,First by Tullock,543.0,628.0,2.715,3.14,0.97,0.885
0,First by Tullock,slow_tft,628.0,543.0,3.14,2.715,0.885,0.97
0,slow_tft,First by Anonymous,430.0,400.0,2.15,2.0,0.41,0.44
0,First by Anonymous,slow_tft,400.0,430.0,2.0,2.15,0.44,0.41
0,slow_tft,Random: 0.5,457.0,417.0,2.285,2.085,0.455,0.495
0,Random: 0.5,slow_tft,417.0,457.0,2.085,2.285,0.495,0.455
0,GrdTFT,GrdTFT,600.0,600.0,3.0,3.0,1.0,1.0
0,GrdTFT,prober,599.0,599.0,2.995,2.995,0.995,0.995
