seed,repetition,opponent,target_avg
1,9,GrdTFT,3.0
1,9,prober,2.995
1,9,mem2,3.0
1,9,grok:grok-3-mini,3.0
1,9,Tideman & Chieruzzi,2.98
1,9,Nydegger,3.02
1,9,Grofman,3.0
1,9,Shubik,3.0
1,9,Stein & Rapoport: 0.05,2.98
1,9,GRIM,3.0
1,9,Davis: 10,3.0
1,9,Graaskamp: 0.05,2.825
1,9,Downing,3.02
1,9,"Feld: 1.0, 0.5, 200",1.35
1,9,Joss: 0.9,1.14
1,9,Tullock,2.72
1,9,Anonymous,2.62
1,9,Random: 0.5,2.905
1,10,Cu,3.02
1,10,Du,0.995
1,10,Tit For Tat,3.0
1,10,spiteful,3.0
1,10,soft_majo,3.02
1,10,hard_majo,1.03
1,10,per_cd,2.98
1,10,per_ccd,3.42
1,10,per_ddc,2.315
1,10,mistrust,1.03
1,10,WSLS,3.0
1,10,TFTT,3.02
1,10,hard_tft,3.0
1,10,slow_tft,3.02
1,10,GrdTFT,3.0
1,10,prober,2.995
1,10,mem2,3.0
1,10,grok:grok-3-mini,3.0
1,10,Tideman & Chieruzzi,2.98
1,10,Nydegger,3.02
1,10,Grofman,3.0
1,10,Shubik,3.0
1,10,Stein & Rapoport: 0.05,2.98
1,10,GRIM,3.0
1,10,Davis: 10,3.0
1,10,Graaskamp: 0.05,2.795
1,10,Downing,3.02
1,10,"Feld: 1.0, 0.5, 200",1.61
1,10,Joss: 0.9,1.05
1,10,Tullock,2.81
1,10,Anonymous,2.76
1,10,Random: 0.5,2.865
1,11,Cu,3.02
1,11,Du,0.995
1,11,Tit For Tat,3.0
1,11,spiteful,3.0
1,11,soft_majo,3.02
1,11,hard_majo,1.03
1,11,per_cd,2.98
1,11,per_ccd,3.42
1,11,per_ddc,2.315
1,11,mistrust,1.03
1,11,WSLS,3.0
1,11,TFTT,3.02
1,11,hard_tft,3.0
1,11,slow_tft,3.02
1,11,GrdTFT,3.0
1,11,prober,2.995
1,11,mem2,3.0
1,11,grok:grok-3-mini,3.0
1,11,Tideman & Chieruzzi,2.98
1,11,Nydegger,3.02
1,11,Grofman,3.02
1,11,Shubik,3.0
1,11,Stein & Rapoport: 0.05,2.98
1,11,GRIM,3.0
1,11,Davis: 10,3.0
1,11,Graaskamp: 0.05,2.765
1,11,Downing,3.02
1,11,"Feld: 1.0, 0.5, 200",1.89
1,11,Joss: 0.9,1.04
1,11,Tullock,2.545
1,11,Anonymous,3.055
1,11,Random: 0.5,2.71
1,12,Cu,3.02
1,12,Du,0.995
1,12,Tit For Tat,3.0
1,12,spiteful,3.0
1,12,soft_majo,3.02
1,12,hard_majo,1.03
1,12,per_cd,2.98
1,12,per_ccd,3.42
1,12,per_ddc,2.315
1,12,mistrust,1.03
1,12,WSLS,3.0
1,12,TFTT,3.02
1,12,hard_tft,3.0
1,12,slow_tft,3.02
1,12,GrdTFT,3.0
1,12,prober,2.995
1,12,mem2,3.0
1,12,grok:grok-3-mini,3.0
1,12,Tideman & Chieruzzi,2.98
1,12,Nydegger,3.02
1,12,Grofman,3.0
1,12,Shubik,3.0
1,12,Stein & Rapoport: 0.05,2.98
1,12,GRIM,3.0
1,12,Davis: 10,3.0
1,12,Graaskamp: 0.05,2.765
1,12,Downing,3.02
1,12,"Feld: 1.0, 0.5, 200",1.37
1,12,Joss: 0.9,1.605
1,12,Tullock,1.915
1,12,Anonymous,3.0
1,12,Random: 0.5,3.105
1,13,Cu,3.02
1,13,Du,0.995
1,13,Tit For Tat,3.0
1,13,spiteful,3.0
1,13,soft_majo,3.02
1,13,hard_majo,1.03
1,13,per_cd,2.98
1,13,per_ccd,3.42
1,13,per_ddc,2.315
1,13,mistrust,1.03
1,13,WSLS,3.0
1,13,TFTT,3.02
1,13,hard_tft,3.0
1,13,slow_tft,3.02
1,13,GrdTFT,3.0
1,13,prober,2.995
1,13,mem2,3.0
1,13,grok:grok-3-mini,3.0
1,13,Tideman & Chieruzzi,2.98
1,13,Nydegger,3.02
1,13,Grofman,3.0
1,13,Shubik,3.0
1,13,Stein & Rapoport: 0.05,2.98
1,13,GRIM,3.0
1,13,Davis: 10,3.0
1,13,Graaskamp: 0.05,2.82
1,13,Downing,3.02
1,13,"Feld: 1.0, 0.5, 200",1.815
1,13,Joss: 0.9,1.32
1,13,Tullock,1.555
1,13,Anonymous,2.78
1,13,Random: 0.5,2.765
1,14,Cu,3.02
1,14,Du,0.995
1,14,Tit For Tat,3.0
1,14,spiteful,3.0
1,14,soft_majo,3.02
1,14,hard_majo,1.03
1,14,per_cd,2.98
1,14,per_ccd,3.42
1,14,per_ddc,2.315
1,14,mistrust,1.03
1,14,WSLS,3.0
1,14,TFTT,3.02
1,14,hard_tft,3.0
1,14,slow_tft,3.02
1,14,GrdTFT,3.0
1,14,prober,2.995
1,14,mem2,3.0
1,14,grok:grok-3-mini,3.0
1,14,Tideman & Chieruzzi,2.98
1,14,Nydegger,3.02
1,14,Grofman,3.0
1,14,Shubik,3.0
1,14,Stein & Rapoport: 0.05,2.98
1,14,GRIM,3.0
1,14,Davis: 10,3.0
1,14,Graaskamp: 0.05,2.79
1,14,Downing,3.02
1,14,"Feld: 1.0, 0.5, 200",1.52
1,14,Joss: 0.9,1.275
1,14,Tullock,1.515
1,14,Anonymous,2.925
1,14,Random: 0.5,2.87
1,15,Cu,3.02
1,15,Du,0.995
1,15,Tit For Tat,3.0
1,15,spiteful,3.0
1,15,soft_majo,3.02
1,15,hard_majo,1.03
1,15,per_cd,2.98
1,15,per_ccd,3.42
1,15,per_ddc,2.315
1,15,mistrust,1.03
1,15,WSLS,3.0
1,15,TFTT,3.02
1,15,hard_tft,3.0
1,15,slow_tft,3.02
1,15,GrdTFT,3.0
1,15,prober,2.995
1,15,mem2,3.0
1,15,grok:grok-3-mini,3.0
1,15,Tideman & Chieruzzi,2.98
1,15,Nydegger,3.02
1,15,Grofman,3.02
1,15,Shubik,3.0
1,15,Stein & Rapoport: 0.05,2.98
1,15,GRIM,3.0
1,15,Davis: 10,3.0
1,15,Graaskamp: 0.05,2.82
1,15,Downing,3.02
1,15,"Feld: 1.0, 0.5, 200",1.565
1,15,Joss: 0.9,1.82
1,15,Tullock,2.82
1,15,Anonymous,2.965
1,15,Random: 0.5,2.965
1,16,Cu,3.02
1,16,Du,0.995
1,16,Tit For Tat,3.0
1,16,spiteful,3.0
1,16,soft_majo,3.02
1,16,hard_majo,1.03
1,16,per_cd,2.98
1,16,per_ccd,3.42
1,16,per_ddc,2.315
1,16,mistrust,1.03
1,16,WSLS,3.0
1,16,TFTT,3.02
1,16,hard_tft,3.0
1,16,slow_tft,3.02
1,16,GrdTFT,3.0
1,16,prober,2.995
1,16,mem2,3.0
1,16,grok:grok-3-mini,3.0
1,16,Tideman & Chieruzzi,2.98
1,16,Nydegger,3.02
1,16,Grofman,3.0
1,16,Shubik,3.0
1,16,Stein & Rapoport: 0.05,2.98
1,16,GRIM,3.0
1,16,Davis: 10,3.0
1,16,Graaskamp: 0.05,2.795
1,16,Downing,3.02
1,16,"Feld: 1.0, 0.5, 200",1.54
1,16,Joss: 0.9,1.28
1,16,Tullock,2.24
1,16,Anonymous,3.08
1,16,Random: 0.5,3.015
1,17,Cu,3.02
1,17,Du,0.995
1,17,Tit For Tat,3.0
1,17,spiteful,3.0
1,17,soft_majo,3.02
1,17,hard_majo,1.03
1,17,per_cd,2.98
1,17,per_ccd,3.42
1,17,per_ddc,2.315
1,17,mistrust,1.03
1,17,WSLS,3.0
1,17,TFTT,3.02
1,17,hard_tft,3.0
1,17,slow_tft,3.02
1,17,GrdTFT,3.0
1,17,prober,2.995
1,17,mem2,3.0
1,17,grok:grok-3-mini,3.0
1,17,Tideman & Chieruzzi,2.98
1,17,Nydegger,3.02
1,17,Grofman,3.02
1,17,Shubik,3.0
1,17,Stein & Rapoport: 0.05,2.98
1,17,GRIM,3.0
1,17,Davis: 10,3.0
1,17,Graaskamp: 0.05,2.81
1,17,Downing,3.02
1,17,"Feld: 1.0, 0.5, 200",1.89
1,17,Joss: 0.9,1.51
1,17,Tullock,2.56
1,17,Anonymous,2.825
1,17,Random: 0.5,2.97
1,18,Cu,3.02
1,18,Du,0.995
1,18,Tit For Tat,3.0
1,18,spiteful,3.0
1,18,soft_majo,3.02
1,18,hard_majo,1.03
1,18,per_cd,2.98
1,18,per_ccd,3.42
1,18,per_ddc,2.315
1,18,mistrust,1.03
1,18,WSLS,3.0
1,18,TFTT,3.02
1,18,hard_tft,3.0
1,18,slow_tft,3.02
1,18,GrdTFT,3.0
1,18,prober,2.995
1,18,mem2,3.0
1,18,grok:grok-3-mini,3.0
1,18,Tideman & Chieruzzi,2.98
1,18,Nydegger,3.02
1,18,Grofman,3.0
1,18,Shubik,3.0
1,18,Stein & Rapoport: 0.05,2.98
1,18,GRIM,3.0
1,18,Davis: 10,3.0
1,18,Graaskamp: 0.05,2.81
1,18,Downing,3.02
1,18,"Feld: 1.0, 0.5, 200",1.75
1,18,Joss: 0.9,1.055
1,18,Tullock,2.69
1,18,Anonymous,2.81
1,18,Random: 0.5,3.025
1,19,Cu,3.02
1,19,Du,0.995
1,19,Tit For Tat,3.0
1,19,spiteful,3.0
1,19,soft_majo,3.02
1,19,hard_majo,1.03
1,19,per_cd,2.98
1,19,per_ccd,3.42
1,19,per_ddc,2.315
1,19,mistrust,1.03
1,19,WSLS,3.0
1,19,TFTT,3.02
1,19,hard_tft,3.0
1,19,slow_tft,3.02
1,19,GrdTFT,3.0
1,19,prober,2.995
1,19,mem2,3.0
1,19,grok:grok-3-mini,3.0
1,19,Tideman & Chieruzzi,2.98
1,19,Nydegger,3.02
1,19,Grofman,3.0
1,19,Shubik,3.0
1,19,Stein & Rapoport: 0.05,2.98
1,19,GRIM,3.0
1,19,Davis: 10,3.0
1,19,Graaskamp: 0.05,2.81
1,19,Downing,3.02
1,19,"Feld: 1.0, 0.5, 200",1.72
1,19,Joss: 0.9,2.76
1,19,Tullock,2.6
1,19,Anonymous,2.815
1,19,Random: 0.5,2.8
2,0,Cu,3.02
2,0,Du,0.995
2,0,Tit For Tat,3.0
2,0,spiteful,3.0
2,0,soft_majo,3.02
2,0,hard_majo,1.03
2,0,per_cd,2.98
2,0,per_ccd,3.42
2,0,per_ddc,2.315
2,0,mistrust,1.03
2,0,WSLS,3.0
2,0,TFTT,3.02
2,0,hard_tft,3.0
2,0,slow_tft,3.02
2,0,GrdTFT,3.0
2,0,prober,2.995
2,0,mem2,3.0
2,0,grok:grok-3-mini,3.0
2,0,Tideman & Chieruzzi,2.98
2,0,Nydegger,3.02
2,0,Grofman,3.0
2,0,Shubik,3.0
2,0,Stein & Rapoport: 0.05,2.98
2,0,GRIM,3.0
2,0,Davis: 10,3.0
2,0,Graaskamp: 0.05,2.765
2,0,Downing,3.02
2,0,"Feld: 1.0, 0.5, 200",1.725
2,0,Joss: 0.9,2.635
2,0,Tullock,2.78
2,0,Anonymous,2.99
2,0,Random: 0.5,2.83
2,1,Cu,3.02
2,1,Du,0.995
2,1,Tit For Tat,3.0
2,1,spiteful,3.0
2,1,soft_majo,3.02
2,1,hard_majo,1.03
2,1,per_cd,2.98
2,1,per_ccd,3.42
2,1,per_ddc,2.315
2,1,mistrust,1.03
2,1,WSLS,3.0
2,1,TFTT,3.02
2,1,hard_tft,3.0
2,1,slow_tft,3.02
2,1,GrdTFT,3.0
2,1,prober,2.995
2,1,mem2,3.0
2,1,grok:grok-3-mini,3.0
2,1,Tideman & Chieruzzi,2.98
2,1,Nydegger,3.02
2,1,Grofman,3.02
2,1,Shubik,3.0
2,1,Stein & Rapoport: 0.05,2.98
2,1,GRIM,3.0
2,1,Davis: 10,3.0
2,1,Graaskamp: 0.05,2.78
2,1,Downing,3.02
2,1,"Feld: 1.0, 0.5, 200",1.735
2,1,Joss: 0.9,1.31
2,1,Tullock,2.465
2,1,Anonymous,3.095
2,1,Random: 0.5,2.91
2,2,Cu,3.02
2,2,Du,0.995
2,2,Tit For Tat,3.0
2,2,spiteful,3.0
2,2,soft_majo,3.02
2,2,hard_majo,1.03
2,2,per_cd,2.98
2,2,per_ccd,3.42
2,2,per_ddc,2.315
2,2,mistrust,1.03
2,2,WSLS,3.0
2,2,TFTT,3.02
2,2,hard_tft,3.0
2,2,slow_tft,3.02
2,2,GrdTFT,3.0
2,2,prober,2.995
2,2,mem2,3.0
2,2,grok:grok-3-mini,3.0
2,2,Tideman & Chieruzzi,2.98
2,2,Nydegger,3.02
2,2,Grofman,3.02
2,2,Shubik,3.0
2,2,Stein & Rapoport: 0.05,2.98
2,2,GRIM,3.0
2,2,Davis: 10,3.0
2,2,Graaskamp: 0.05,2.795
2,2,Downing,3.02
2,2,"Feld: 1.0, 0.5, 200",1.785
2,2,Joss: 0.9,1.225
2,2,Tullock,2.9
2,2,Anonymous,2.855
2,2,Random: 0.5,2.905
2,3,Cu,3.02
2,3,Du,0.995
2,3,Tit For Tat,3.0
2,3,spiteful,3.0
2,3,soft_majo,3.02
2,3,hard_majo,1.03
2,3,per_cd,2.98
2,3,per_ccd,3.42
2,3,per_ddc,2.315
2,3,mistrust,1.03
2,3,WSLS,3.0
2,3,TFTT,3.02
2,3,hard_tft,3.0
2,3,slow_tft,3.02
2,3,GrdTFT,3.0
2,3,prober,2.995
2,3,mem2,3.0
2,3,grok:grok-3-mini,3.0
2,3,Tideman & Chieruzzi,2.98
2,3,Nydegger,3.02
2,3,Grofman,3.02
2,3,Shubik,3.0
2,3,Stein & Rapoport: 0.05,2.98
2,3,GRIM,3.0
2,3,Davis: 10,3.0
2,3,Graaskamp: 0.05,2.81
2,3,Downing,3.02
2,3,"Feld: 1.0, 0.5, 200",1.42
2,3,Joss: 0.9,2.805
2,3,Tullock,1.755
2,3,Anonymous,2.82
2,3,Random: 0.5,3.0
2,4,Cu,3.02
2,4,Du,0.995
2,4,Tit For Tat,3.0
2,4,spiteful,3.0
2,4,soft_majo,3.02
2,4,hard_majo,1.03
2,4,per_cd,2.98
2,4,per_ccd,3.42
2,4,per_ddc,2.315
2,4,mistrust,1.03
2,4,WSLS,3.0
2,4,TFTT,3.02
2,4,hard_tft,3.0
2,4,slow_tft,3.02
2,4,GrdTFT,3.0
2,4,prober,2.995
2,4,mem2,3.0
2,4,grok:grok-3-mini,3.0
2,4,Tideman & Chieruzzi,2.98
2,4,Nydegger,3.02
2,4,Grofman,3.0
2,4,Shubik,3.0
2,4,Stein & Rapoport: 0.05,2.98
2,4,GRIM,3.0
2,4,Davis: 10,3.0
2,4,Graaskamp: 0.05,2.76
2,4,Downing,3.02
2,4,"Feld: 1.0, 0.5, 200",1.63
2,4,Joss: 0.9,1.04
2,4,Tullock,1.945
2,4,Anonymous,3.12
2,4,Random: 0.5,2.715
2,5,Cu,3.02
2,5,Du,0.995
2,5,Tit For Tat,3.0
2,5,spiteful,3.0
2,5,soft_majo,3.02
2,5,hard_majo,1.03
2,5,per_cd,2.98
2,5,per_ccd,3.42
2,5,per_ddc,2.315
2,5,mistrust,1.03
2,5,WSLS,3.0
2,5,TFTT,3.02
2,5,hard_tft,3.0
2,5,slow_tft,3.02
2,5,GrdTFT,3.0
2,5,prober,2.995
2,5,mem2,3.0
2,5,grok:grok-3-mini,3.0
2,5,Tideman & Chieruzzi,2.98
2,5,Nydegger,3.02
2,5,Grofman,3.0
2,5,Shubik,3.0
2,5,Stein & Rapoport: 0.05,2.98
2,5,GRIM,3.0
2,5,Davis: 10,3.0
2,5,Graaskamp: 0.05,2.775
2,5,Downing,3.02
2,5,"Feld: 1.0, 0.5, 200",1.81
2,5,Joss: 0.9,1.05
2,5,Tullock,2.12
2,5,Anonymous,2.9
2,5,Random: 0.5,3.01
2,6,Cu,3.02
2,6,Du,0.995
2,6,Tit For Tat,3.0
2,6,spiteful,3.0
2,6,soft_majo,3.02
2,6,hard_majo,1.03
2,6,per_cd,2.98
2,6,per_ccd,3.42
2,6,per_ddc,2.315
2,6,mistrust,1.03
2,6,WSLS,3.0
2,6,TFTT,3.02
2,6,hard_tft,3.0
2,6,slow_tft,3.02
2,6,GrdTFT,3.0
2,6,prober,2.995
2,6,mem2,3.0
2,6,grok:grok-3-mini,3.0
2,6,Tideman & Chieruzzi,2.98
2,6,Nydegger,3.02
2,6,Grofman,3.0
2,6,Shubik,3.0
2,6,Stein & Rapoport: 0.05,2.98
2,6,GRIM,3.0
2,6,Davis: 10,3.0
2,6,Graaskamp: 0.05,2.76
2,6,Downing,3.02
2,6,"Feld: 1.0, 0.5, 200",1.81
2,6,Joss: 0.9,1.295
2,6,Tullock,1.905
2,6,Anonymous,2.98
2,6,Random: 0.5,2.725
2,7,Cu,3.02
2,7,Du,0.995
2,7,Tit For Tat,3.0
2,7,spiteful,3.0
2,7,soft_majo,3.02
2,7,hard_majo,1.03
2,7,per_cd,2.98
2,7,per_ccd,3.42
2,7,per_ddc,2.315
2,7,mistrust,1.03
2,7,WSLS,3.0
2,7,TFTT,3.02
2,7,hard_tft,3.0
2,7,slow_tft,3.02
2,7,GrdTFT,3.0
2,7,prober,2.995
2,7,mem2,3.0
2,7,grok:grok-3-mini,3.0
2,7,Tideman & Chieruzzi,2.98
2,7,Nydegger,3.02
2,7,Grofman,3.02
2,7,Shubik,3.0
2,7,Stein & Rapoport: 0.05,2.98
2,7,GRIM,3.0
2,7,Davis: 10,3.0
2,7,Graaskamp: 0.05,2.795
2,7,Downing,3.02
2,7,"Feld: 1.0, 0.5, 200",1.39
2,7,Joss: 0.9,2.41
2,7,Tullock,2.78
2,7,Anonymous,2.775
2,7,Random: 0.5,2.78
2,8,Cu,3.02
2,8,Du,0.995
2,8,Tit For Tat,3.0
2,8,spiteful,3.0
2,8,soft_majo,3.02
2,8,hard_majo,1.03
2,8,per_cd,2.98
2,8,per_ccd,3.42
2,8,per_ddc,2.315
2,8,mistrust,1.03
2,8,WSLS,3.0
2,8,TFTT,3.02
2,8,hard_tft,3.0
2,8,slow_tft,3.02
2,8,GrdTFT,3.0
2,8,prober,2.995
2,8,mem2,3.0
2,8,grok:grok-3-mini,3.0
2,8,Tideman & Chieruzzi,2.98
2,8,Nydegger,3.02
2,8,Grofman,3.02
2,8,Shubik,3.0
2,8,Stein & Rapoport: 0.05,2.98
2,8,GRIM,3.0
2,8,Davis: 10,3.0
2,8,Graaskamp: 0.05,2.81
2,8,Downing,3.02
2,8,"Feld: 1.0, 0.5, 200",1.745
2,8,Joss: 0.9,1.04
2,8,Tullock,2.41
2,8,Anonymous,2.79
2,8,Random: 0.5,2.85
2,9,Cu,3.02
2,9,Du,0.995
2,9,Tit For Tat,3.0
2,9,spiteful,3.0
2,9,soft_majo,3.02
2,9,hard_majo,1.03
2,9,per_cd,2.98
2,9,per_ccd,3.42
2,9,per_ddc,2.315
2,9,mistrust,1.03
2,9,WSLS,3.0
2,9,TFTT,3.02
2,9,hard_tft,3.0
2,9,slow_tft,3.02
2,9,GrdTFT,3.0
2,9,prober,2.995
2,9,mem2,3.0
2,9,grok:grok-3-mini,3.0
2,9,Tideman & Chieruzzi,2.98
2,9,Nydegger,3.02
2,9,Grofman,3.02
2,9,Shubik,3.0
2,9,Stein & Rapoport: 0.05,2.98
2,9,GRIM,3.0
2,9,Davis: 10,3.0
2,9,Graaskamp: 0.05,2.795
2,9,Downing,3.02
2,9,"Feld: 1.0, 0.5, 200",1.27
2,9,Joss: 0.9,1.075
2,9,Tullock,1.745
2,9,Anonymous,2.915
2,9,Random: 0.5,2.85
2,10,Cu,3.02
2,10,Du,0.995
2,10,Tit For Tat,3.0
2,10,spiteful,3.0
2,10,soft_majo,3.02
2,10,hard_majo,1.03
2,10,per_cd,2.98
2,10,per_ccd,3.42
2,10,per_ddc,2.315
2,10,mistrust,1.03
2,10,WSLS,3.0
2,10,TFTT,3.02
2,10,hard_tft,3.0
2,10,slow_tft,3.02
2,10,GrdTFT,3.0
2,10,prober,2.995
2,10,mem2,3.0
2,10,grok:grok-3-mini,3.0
2,10,Tideman & Chieruzzi,2.98
2,10,Nydegger,3.02
2,10,Grofman,3.02
2,10,Shubik,3.0
2,10,Stein & Rapoport: 0.05,2.98
2,10,GRIM,3.0
2,10,Davis: 10,3.0
2,10,Graaskamp: 0.05,2.795
2,10,Downing,3.02
2,10,"Feld: 1.0, 0.5, 200",1.555
2,10,Joss: 0.9,2.82
2,10,Tullock,1.23
2,10,Anonymous,2.78
2,10,Random: 0.5,2.715
2,11,Cu,3.02
2,11,Du,0.995
2,11,Tit For Tat,3.0
2,11,spiteful,3.0
2,11,soft_majo,3.02
2,11,hard_majo,1.03
2,11,per_cd,2.98
2,11,per_ccd,3.42
2,11,per_ddc,2.315
2,11,mistrust,1.03
2,11,WSLS,3.0
2,11,TFTT,3.02
2,11,hard_tft,3.0
2,11,slow_tft,3.02
2,11,GrdTFT,3.0
2,11,prober,2.995
2,11,mem2,3.0
2,11,grok:grok-3-mini,3.0
2,11,Tideman & Chieruzzi,2.98
2,11,Nydegger,3.02
2,11,Grofman,3.02
2,11,Shubik,3.0
2,11,Stein & Rapoport: 0.05,2.98
2,11,GRIM,3.0
2,11,Davis: 10,3.0
2,11,Graaskamp: 0.05,2.805
2,11,Downing,3.02
2,11,"Feld: 1.0, 0.5, 200",1.05
2,11,Joss: 0.9,2.155
2,11,Tullock,1.23
2,11,Anonymous,2.895
2,11,Random: 0.5,2.945
2,12,Cu,3.02
2,12,Du,0.995
2,12,Tit For Tat,3.0
2,12,spiteful,3.0
2,12,soft_majo,3.02
2,12,hard_majo,1.03
2,12,per_cd,2.98
2,12,per_ccd,3.42
2,12,per_ddc,2.315
2,12,mistrust,1.03
2,12,WSLS,3.0
2,12,TFTT,3.02
2,12,hard_tft,3.0
2,12,slow_tft,3.02
2,12,GrdTFT,3.0
2,12,prober,2.995
2,12,mem2,3.0
2,12,grok:grok-3-mini,3.0
2,12,Tideman & Chieruzzi,2.98
2,12,Nydegger,3.02
2,12,Grofman,3.0
2,12,Shubik,3.0
2,12,Stein & Rapoport: 0.05,2.98
2,12,GRIM,3.0
2,12,Davis: 10,3.0
2,12,Graaskamp: 0.05,2.81
2,12,Downing,3.02
2,12,"Feld: 1.0, 0.5, 200",1.775
2,12,Joss: 0.9,1.305
2,12,Tullock,2.725
2,12,Anonymous,2.925
2,12,Random: 0.5,2.985
2,13,Cu,3.02
2,13,Du,0.995
2,13,Tit For Tat,3.0
2,13,spiteful,3.0
2,13,soft_majo,3.02
2,13,hard_majo,1.03
2,13,per_cd,2.98
2,13,per_ccd,3.42
2,13,per_ddc,2.315
2,13,mistrust,1.03
2,13,WSLS,3.0
2,13,TFTT,3.02
2,13,hard_tft,3.0
2,13,slow_tft,3.02
2,13,GrdTFT,3.0
2,13,prober,2.995
2,13,mem2,3.0
2,13,grok:grok-3-mini,3.0
2,13,Tideman & Chieruzzi,2.98
2,13,Nydegger,3.02
2,13,Grofman,3.0
2,13,Shubik,3.0
2,13,Stein & Rapoport: 0.05,2.98
2,13,GRIM,3.0
2,13,Davis: 10,3.0
2,13,Graaskamp: 0.05,2.825
2,13,Downing,3.02
2,13,"Feld: 1.0, 0.5, 200",1.89
2,13,Joss: 0.9,1.095
2,13,Tullock,2.03
2,13,Anonymous,2.765
2,13,Random: 0.5,2.905
2,14,Cu,3.02
2,14,Du,0.995
2,14,Tit For Tat,3.0
2,14,spiteful,3.0
2,14,soft_majo,3.02
2,14,hard_majo,1.03
2,14,per_cd,2.98
2,14,per_ccd,3.42
2,14,per_ddc,2.315
2,14,mistrust,1.03
2,14,WSLS,3.0
2,14,TFTT,3.02
2,14,hard_tft,3.0
2,14,slow_tft,3.02
2,14,GrdTFT,3.0
2,14,prober,2.995
2,14,mem2,3.0
2,14,grok:grok-3-mini,3.0
2,14,Tideman & Chieruzzi,2.98
2,14,Nydegger,3.02
2,14,Grofman,3.02
2,14,Shubik,3.0
2,14,Stein & Rapoport: 0.05,2.98
2,14,GRIM,3.0
2,14,Davis: 10,3.0
2,14,Graaskamp: 0.05,2.825
2,14,Downing,3.02
2,14,"Feld: 1.0, 0.5, 200",1.49
2,14,Joss: 0.9,1.05
2,14,Tullock,2.81
2,14,Anonymous,2.98
2,14,Random: 0.5,3.075
2,15,Cu,3.02
2,15,Du,0.995
2,15,Tit For Tat,3.0
2,15,spiteful,3.0
2,15,soft_majo,3.02
2,15,hard_majo,1.03
2,15,per_cd,2.98
2,15,per_ccd,3.42
2,15,per_ddc,2.315
2,15,mistrust,1.03
2,15,WSLS,3.0
2,15,TFTT,3.02
2,15,hard_tft,3.0
2,15,slow_tft,3.02
2,15,GrdTFT,3.0
2,15,prober,2.995
2,15,mem2,3.0
2,15,grok:grok-3-mini,3.0
2,15,Tideman & Chieruzzi,2.98
2,15,Nydegger,3.02
2,15,Grofman,3.0
2,15,Shubik,3.0
2,15,Stein & Rapoport: 0.05,2.98
2,15,GRIM,3.0
2,15,Davis: 10,3.0
2,15,Graaskamp: 0.05,2.81
2,15,Downing,3.02
2,15,"Feld: 1.0, 0.5, 200",1.505
2,15,Joss: 0.9,1.28
2,15,Tullock,2.615
2,15,Anonymous,2.95
2,15,Random: 0.5,2.9
2,16,Cu,3.02
2,16,Du,0.995
2,16,Tit For Tat,3.0
2,16,spiteful,3.0
2,16,soft_majo,3.02
2,16,hard_majo,1.03
2,16,per_cd,2.98
2,16,per_ccd,3.42
2,16,per_ddc,2.315
2,16,mistrust,1.03
2,16,WSLS,3.0
2,16,TFTT,3.02
2,16,hard_tft,3.0
2,16,slow_tft,3.02
2,16,GrdTFT,3.0
2,16,prober,2.995
2,16,mem2,3.0
2,16,grok:grok-3-mini,3.0
2,16,Tideman & Chieruzzi,2.98
2,16,Nydegger,3.02
2,16,Grofman,3.0
2,16,Shubik,3.0
2,16,Stein & Rapoport: 0.05,2.98
2,16,GRIM,3.0
2,16,Davis: 10,3.0
2,16,Graaskamp: 0.05,2.795
2,16,Downing,3.02
2,16,"Feld: 1.0, 0.5, 200",1.32
2,16,Joss: 0.9,1.675
2,16,Tullock,1.315
2,16,Anonymous,2.885
2,16,Random: 0.5,2.855
2,17,Cu,3.02
2,17,Du,0.995
2,17,Tit For Tat,3.0
2,17,spiteful,3.0
2,17,soft_majo,3.02
2,17,hard_majo,1.03
2,17,per_cd,2.98
2,17,per_ccd,3.42
2,17,per_ddc,2.315
2,17,mistrust,1.03
2,17,WSLS,3.0
2,17,TFTT,3.02
2,17,hard_tft,3.0
2,17,slow_tft,3.02
2,17,GrdTFT,3.0
2,17,prober,2.995
2,17,mem2,3.0
2,17,grok:grok-3-mini,3.0
2,17,Tideman & Chieruzzi,2.98
2,17,Nydegger,3.02
2,17,Grofman,3.0
2,17,Shubik,3.0
2,17,Stein & Rapoport: 0.05,2.98
2,17,GRIM,3.0
2,17,Davis: 10,3.0
2,17,Graaskamp: 0.05,2.825
2,17,Downing,3.02
2,17,"Feld: 1.0, 0.5, 200",1.505
2,17,Joss: 0.9,1.435
2,17,Tullock,1.69
2,17,Anonymous,2.83
2,17,Random: 0.5,2.85
2,18,Cu,3.02
2,18,Du,0.995
2,18,Tit For Tat,3.0
2,18,spiteful,3.0
2,18,soft_majo,3.02
2,18,hard_majo,1.03
2,18,per_cd,2.98
2,18,per_ccd,3.42
2,18,per_ddc,2.315
2,18,mistrust,1.03
2,18,WSLS,3.0
2,18,TFTT,3.02
2,18,hard_tft,3.0
2,18,slow_tft,3.02
2,18,GrdTFT,3.0
2,18,prober,2.995
2,18,mem2,3.0
2,18,grok:grok-3-mini,3.0
2,18,Tideman & Chieruzzi,2.98
2,18,Nydegger,3.02
2,18,Grofman,3.0
2,18,Shubik,3.0
2,18,Stein & Rapoport: 0.05,2.98
2,18,GRIM,3.0
2,18,Davis: 10,3.0
2,18,Graaskamp: 0.05,2.81
2,18,Downing,3.02
